origin	idx	label	A&B	C=A	C=A&B	C=B	M=A>B	M=B>A
15	8	A=[a,b];B=[a,b]	1	1	0	1	2	2
15	18	A=[a+b];B=[a,b]	1	0	0	1	1	2
15	7	A=[a,a+b];B=[b]	1	1	0	0	2	1
15	51	A=[a];B=[a+b,b]	1	0	0	1	1	2
15	20	A=[a,b];B=[a+b]	1	1	0	0	2	1
15	11	A=[a,a+b,b]	0	3	0	0	0	0
15	16	A=[a+a+b,b]	0	1	0	0	0	0
15	15	A=[a+a+b,b]	0	0	0	0	0	0
15	0	A=[a,a];B=[b,b]	1	1	0	1	2	2
15	2	A=[a];B=[a,b,b]	1	0	0	3	1	3
15	8	A=[a,b];B=[a,b]	1	1	0	1	2	2
15	18	A=[a+b];B=[a,b]	1	0	0	1	1	2
15	7	A=[a,a+b];B=[b]	1	1	0	0	2	1
15	51	A=[a];B=[a+b,b]	1	0	0	1	1	2
15	20	A=[a,b];B=[a+b]	1	1	0	0	2	1
15	11	A=[a,a+b,b]	0	3	0	0	0	0
15	17	A=[a+b,a+b]	0	1	0	0	0	0
15	15	A=[a+b,a+b]	0	0	0	0	0	0
15	0	A=[a,a];B=[b,b]	1	1	0	1	2	2
15	2	A=[a];B=[a,b,b]	1	0	0	3	1	3
15	8	A=[a,b];B=[a,b]	1	1	0	1	2	2
15	18	A=[a+b];B=[a,b]	1	0	0	1	1	2
15	7	A=[a,a+b];B=[b]	1	1	0	0	2	1
15	51	A=[a];B=[a+b,b]	1	0	0	1	1	2
15	20	A=[a,b];B=[a+b]	1	1	0	0	2	1
15	11	A=[a,a+b,b]	0	3	0	0	0	0
15	14	A=[a,a+b+b]	0	1	0	0	0	0
15	15	A=[a,a+b+b]	0	0	0	0	0	0
15	0	A=[a,a];B=[b,b]	1	1	0	1	2	2
15	2	A=[a];B=[a,b,b]	1	0	0	3	1	3
15	8	A=[a,b];B=[a,b]	1	1	0	1	2	2
15	18	A=[a+b];B=[a,b]	1	0	0	1	1	2
15	7	A=[a,a+b];B=[b]	1	1	0	0	2	1
15	11	A=[a,a+b,b]	0	3	0	0	0	0
15	16	A=[a+a+b,b]	0	1	0	0	0	0
15	15	A=[a+a+b,b]	0	0	0	0	0	0
15	0	A=[a,a];B=[b,b]	1	1	0	1	2	2
15	2	A=[a];B=[a,b,b]	1	0	0	3	1	3
15	8	A=[a,b];B=[a,b]	1	1	0	1	2	2
15	18	A=[a+b];B=[a,b]	1	0	0	1	1	2
15	7	A=[a,a+b];B=[b]	1	1	0	0	2	1
15	11	A=[a,a+b,b]	0	3	0	0	0	0
15	17	A=[a+b,a+b]	0	1	0	0	0	0
15	15	A=[a+b,a+b]	0	0	0	0	0	0
15	0	A=[a,a];B=[b,b]	1	1	0	1	2	2
15	2	A=[a];B=[a,b,b]	1	0	0	3	1	3
15	8	A=[a,b];B=[a,b]	1	1	0	1	2	2
15	18	A=[a+b];B=[a,b]	1	0	0	1	1	2
15	7	A=[a,a+b];B=[b]	1	1	0	0	2	1
15	11	A=[a,a+b,b]	0	3	0	0	0	0
15	14	A=[a,a+b+b]	0	1	0	0	0	0
15	15	A=[a,a+b+b]	0	0	0	0	0	0
15	0	A=[a,a];B=[b,b]	1	1	0	1	2	2
15	2	A=[a];B=[a,b,b]	1	0	0	3	1	3
15	8	A=[a,b];B=[a,b]	1	1	0	1	2	2
15	18	A=[a+b];B=[a,b]	1	0	0	1	1	2
15	22	A=[a+b,b];B=[a]	1	1	0	0	2	1
15	42	A=[a+b+b];B=[a]	1	0	0	0	1	1
15	14	A=[a,a+b+b]	0	1	0	0	0	0
15	15	A=[a,a+b+b]	0	0	0	0	0	0
15	0	A=[a,a];B=[b,b]	1	1	0	1	2	2
15	2	A=[a];B=[a,b,b]	1	0	0	3	1	3
15	8	A=[a,b];B=[a,b]	1	1	0	1	2	2
15	18	A=[a+b];B=[a,b]	1	0	0	1	1	2
15	22	A=[a+b,b];B=[a]	1	1	0	0	2	1
15	45	A=[b];B=[a,a+b]	1	0	0	1	1	2
15	34	A=[b];B=[a+a+b]	1	0	0	0	1	1
15	16	A=[a+a+b,b]	0	1	0	0	0	0
15	15	A=[a+a+b,b]	0	0	0	0	0	0
15	0	A=[a,a];B=[b,b]	1	1	0	1	2	2
15	2	A=[a];B=[a,b,b]	1	0	0	3	1	3
15	8	A=[a,b];B=[a,b]	1	1	0	1	2	2
15	18	A=[a+b];B=[a,b]	1	0	0	1	1	2
15	22	A=[a+b,b];B=[a]	1	1	0	0	2	1
15	45	A=[b];B=[a,a+b]	1	0	0	1	1	2
15	20	A=[a,b];B=[a+b]	1	1	0	0	2	1
15	50	A=[a+b];B=[a+b]	1	0	0	0	1	1
15	17	A=[a+b,a+b]	0	1	0	0	0	0
15	15	A=[a+b,a+b]	0	0	0	0	0	0
15	0	A=[a,a];B=[b,b]	1	1	0	1	2	2
15	2	A=[a];B=[a,b,b]	1	0	0	3	1	3
15	8	A=[a,b];B=[a,b]	1	1	0	1	2	2
15	18	A=[a+b];B=[a,b]	1	0	0	1	1	2
15	22	A=[a+b,b];B=[a]	1	1	0	0	2	1
15	45	A=[b];B=[a,a+b]	1	0	0	1	1	2
15	20	A=[a,b];B=[a+b]	1	1	0	0	2	1
15	51	A=[a];B=[a+b,b]	1	0	0	1	1	2
15	44	A=[a];B=[a+b+b]	1	0	0	0	1	1
15	14	A=[a,a+b+b]	0	1	0	0	0	0
15	15	A=[a,a+b+b]	0	0	0	0	0	0
15	0	A=[a,a];B=[b,b]	1	1	0	1	2	2
15	2	A=[a];B=[a,b,b]	1	0	0	3	1	3
15	8	A=[a,b];B=[a,b]	1	1	0	1	2	2
15	18	A=[a+b];B=[a,b]	1	0	0	1	1	2
15	22	A=[a+b,b];B=[a]	1	1	0	0	2	1
15	45	A=[b];B=[a,a+b]	1	0	0	1	1	2
15	20	A=[a,b];B=[a+b]	1	1	0	0	2	1
15	51	A=[a];B=[a+b,b]	1	0	0	1	1	2
15	7	A=[a,a+b];B=[b]	1	1	0	0	2	1
15	53	A=[a+a+b];B=[b]	1	0	0	0	1	1
15	16	A=[a+a+b,b]	0	1	0	0	0	0
15	15	A=[a+a+b,b]	0	0	0	0	0	0
15	0	A=[a,a];B=[b,b]	1	1	0	1	2	2
15	2	A=[a];B=[a,b,b]	1	0	0	3	1	3
15	8	A=[a,b];B=[a,b]	1	1	0	1	2	2
15	18	A=[a+b];B=[a,b]	1	0	0	1	1	2
15	22	A=[a+b,b];B=[a]	1	1	0	0	2	1
15	45	A=[b];B=[a,a+b]	1	0	0	1	1	2
15	20	A=[a,b];B=[a+b]	1	1	0	0	2	1
15	51	A=[a];B=[a+b,b]	1	0	0	1	1	2
15	7	A=[a,a+b];B=[b]	1	1	0	0	2	1
15	11	A=[a,a+b,b]	0	3	0	0	0	0
15	16	A=[a+a+b,b]	0	1	0	0	0	0
15	15	A=[a+a+b,b]	0	0	0	0	0	0
15	0	A=[a,a];B=[b,b]	1	1	0	1	2	2
15	2	A=[a];B=[a,b,b]	1	0	0	3	1	3
15	8	A=[a,b];B=[a,b]	1	1	0	1	2	2
15	18	A=[a+b];B=[a,b]	1	0	0	1	1	2
15	22	A=[a+b,b];B=[a]	1	1	0	0	2	1
15	45	A=[b];B=[a,a+b]	1	0	0	1	1	2
15	20	A=[a,b];B=[a+b]	1	1	0	0	2	1
15	51	A=[a];B=[a+b,b]	1	0	0	1	1	2
15	7	A=[a,a+b];B=[b]	1	1	0	0	2	1
15	11	A=[a,a+b,b]	0	3	0	0	0	0
15	17	A=[a+b,a+b]	0	1	0	0	0	0
15	15	A=[a+b,a+b]	0	0	0	0	0	0
15	0	A=[a,a];B=[b,b]	1	1	0	1	2	2
15	2	A=[a];B=[a,b,b]	1	0	0	3	1	3
15	8	A=[a,b];B=[a,b]	1	1	0	1	2	2
15	18	A=[a+b];B=[a,b]	1	0	0	1	1	2
15	22	A=[a+b,b];B=[a]	1	1	0	0	2	1
15	45	A=[b];B=[a,a+b]	1	0	0	1	1	2
15	20	A=[a,b];B=[a+b]	1	1	0	0	2	1
15	51	A=[a];B=[a+b,b]	1	0	0	1	1	2
15	7	A=[a,a+b];B=[b]	1	1	0	0	2	1
15	11	A=[a,a+b,b]	0	3	0	0	0	0
15	14	A=[a,a+b+b]	0	1	0	0	0	0
15	15	A=[a,a+b+b]	0	0	0	0	0	0
15	0	A=[a,a];B=[b,b]	1	1	0	1	2	2
15	2	A=[a];B=[a,b,b]	1	0	0	3	1	3
15	8	A=[a,b];B=[a,b]	1	1	0	1	2	2
15	18	A=[a+b];B=[a,b]	1	0	0	1	1	2
15	22	A=[a+b,b];B=[a]	1	1	0	0	2	1
15	45	A=[b];B=[a,a+b]	1	0	0	1	1	2
15	20	A=[a,b];B=[a+b]	1	1	0	0	2	1
15	11	A=[a,a+b,b]	0	3	0	0	0	0
15	16	A=[a+a+b,b]	0	1	0	0	0	0
15	15	A=[a+a+b,b]	0	0	0	0	0	0
15	0	A=[a,a];B=[b,b]	1	1	0	1	2	2
15	2	A=[a];B=[a,b,b]	1	0	0	3	1	3
15	8	A=[a,b];B=[a,b]	1	1	0	1	2	2
15	18	A=[a+b];B=[a,b]	1	0	0	1	1	2
15	22	A=[a+b,b];B=[a]	1	1	0	0	2	1
15	45	A=[b];B=[a,a+b]	1	0	0	1	1	2
15	20	A=[a,b];B=[a+b]	1	1	0	0	2	1
15	11	A=[a,a+b,b]	0	3	0	0	0	0
15	17	A=[a+b,a+b]	0	1	0	0	0	0
15	15	A=[a+b,a+b]	0	0	0	0	0	0
15	0	A=[a,a];B=[b,b]	1	1	0	1	2	2
15	2	A=[a];B=[a,b,b]	1	0	0	3	1	3
15	8	A=[a,b];B=[a,b]	1	1	0	1	2	2
15	18	A=[a+b];B=[a,b]	1	0	0	1	1	2
15	22	A=[a+b,b];B=[a]	1	1	0	0	2	1
15	45	A=[b];B=[a,a+b]	1	0	0	1	1	2
15	20	A=[a,b];B=[a+b]	1	1	0	0	2	1
15	11	A=[a,a+b,b]	0	3	0	0	0	0
15	14	A=[a,a+b+b]	0	1	0	0	0	0
15	15	A=[a,a+b+b]	0	0	0	0	0	0
15	0	A=[a,a];B=[b,b]	1	1	0	1	2	2
15	2	A=[a];B=[a,b,b]	1	0	0	3	1	3
15	8	A=[a,b];B=[a,b]	1	1	0	1	2	2
15	18	A=[a+b];B=[a,b]	1	0	0	1	1	2
15	22	A=[a+b,b];B=[a]	1	1	0	0	2	1
15	11	A=[a,a+b,b]	0	3	0	0	0	0
15	16	A=[a+a+b,b]	0	1	0	0	0	0
15	15	A=[a+a+b,b]	0	0	0	0	0	0
15	0	A=[a,a];B=[b,b]	1	1	0	1	2	2
15	2	A=[a];B=[a,b,b]	1	0	0	3	1	3
15	8	A=[a,b];B=[a,b]	1	1	0	1	2	2
15	18	A=[a+b];B=[a,b]	1	0	0	1	1	2
15	22	A=[a+b,b];B=[a]	1	1	0	0	2	1
15	11	A=[a,a+b,b]	0	3	0	0	0	0
15	17	A=[a+b,a+b]	0	1	0	0	0	0
15	15	A=[a+b,a+b]	0	0	0	0	0	0
15	0	A=[a,a];B=[b,b]	1	1	0	1	2	2
15	2	A=[a];B=[a,b,b]	1	0	0	3	1	3
15	8	A=[a,b];B=[a,b]	1	1	0	1	2	2
15	18	A=[a+b];B=[a,b]	1	0	0	1	1	2
15	22	A=[a+b,b];B=[a]	1	1	0	0	2	1
15	11	A=[a,a+b,b]	0	3	0	0	0	0
15	14	A=[a,a+b+b]	0	1	0	0	0	0
15	15	A=[a,a+b+b]	0	0	0	0	0	0
15	0	A=[a,a];B=[b,b]	1	1	0	1	2	2
15	2	A=[a];B=[a,b,b]	1	0	0	3	1	3
15	8	A=[a,b];B=[a,b]	1	1	0	1	2	2
15	19	A=[b];B=[a,a,b]	1	0	0	3	1	3
15	28	A=[b];B=[a+a,b]	1	0	0	1	1	2
15	34	A=[b];B=[a+a+b]	1	0	0	0	1	1
15	16	A=[a+a+b,b]	0	1	0	0	0	0
15	15	A=[a+a+b,b]	0	0	0	0	0	0
15	0	A=[a,a];B=[b,b]	1	1	0	1	2	2
15	2	A=[a];B=[a,b,b]	1	0	0	3	1	3
15	8	A=[a,b];B=[a,b]	1	1	0	1	2	2
15	19	A=[b];B=[a,a,b]	1	0	0	3	1	3
15	28	A=[b];B=[a+a,b]	1	0	0	1	1	2
15	6	A=[a+a,b];B=[b]	1	1	0	0	2	1
15	53	A=[a+a+b];B=[b]	1	0	0	0	1	1
15	16	A=[a+a+b,b]	0	1	0	0	0	0
15	15	A=[a+a+b,b]	0	0	0	0	0	0
15	0	A=[a,a];B=[b,b]	1	1	0	1	2	2
15	2	A=[a];B=[a,b,b]	1	0	0	3	1	3
15	8	A=[a,b];B=[a,b]	1	1	0	1	2	2
15	19	A=[b];B=[a,a,b]	1	0	0	3	1	3
15	28	A=[b];B=[a+a,b]	1	0	0	1	1	2
15	6	A=[a+a,b];B=[b]	1	1	0	0	2	1
15	1	A=[a+a];B=[b,b]	1	0	0	1	1	2
15	54	A=[a+a];B=[b+b]	1	0	0	0	1	1
15	13	A=[a+a,b+b]	0	1	0	0	0	0
15	15	A=[a+a,b+b]	0	0	0	0	0	0
15	0	A=[a,a];B=[b,b]	1	1	0	1	2	2
15	2	A=[a];B=[a,b,b]	1	0	0	3	1	3
15	8	A=[a,b];B=[a,b]	1	1	0	1	2	2
15	19	A=[b];B=[a,a,b]	1	0	0	3	1	3
15	28	A=[b];B=[a+a,b]	1	0	0	1	1	2
15	6	A=[a+a,b];B=[b]	1	1	0	0	2	1
15	10	A=[a+a,b,b]	0	3	0	0	0	0
15	16	A=[a+a+b,b]	0	1	0	0	0	0
15	15	A=[a+a+b,b]	0	0	0	0	0	0
15	0	A=[a,a];B=[b,b]	1	1	0	1	2	2
15	2	A=[a];B=[a,b,b]	1	0	0	3	1	3
15	8	A=[a,b];B=[a,b]	1	1	0	1	2	2
15	19	A=[b];B=[a,a,b]	1	0	0	3	1	3
15	28	A=[b];B=[a+a,b]	1	0	0	1	1	2
15	6	A=[a+a,b];B=[b]	1	1	0	0	2	1
15	10	A=[a+a,b,b]	0	3	0	0	0	0
15	13	A=[a+a,b+b]	0	1	0	0	0	0
15	15	A=[a+a,b+b]	0	0	0	0	0	0
15	0	A=[a,a];B=[b,b]	1	1	0	1	2	2
15	2	A=[a];B=[a,b,b]	1	0	0	3	1	3
15	8	A=[a,b];B=[a,b]	1	1	0	1	2	2
15	19	A=[b];B=[a,a,b]	1	0	0	3	1	3
15	28	A=[b];B=[a+a,b]	1	0	0	1	1	2
15	26	A=[b,b];B=[a+a]	1	1	0	0	2	1
15	27	A=[b+b];B=[a+a]	1	0	0	0	1	1
15	13	A=[a+a,b+b]	0	1	0	0	0	0
15	15	A=[a+a,b+b]	0	0	0	0	0	0
15	0	A=[a,a];B=[b,b]	1	1	0	1	2	2
15	2	A=[a];B=[a,b,b]	1	0	0	3	1	3
15	8	A=[a,b];B=[a,b]	1	1	0	1	2	2
15	19	A=[b];B=[a,a,b]	1	0	0	3	1	3
15	28	A=[b];B=[a+a,b]	1	0	0	1	1	2
15	26	A=[b,b];B=[a+a]	1	1	0	0	2	1
15	10	A=[a+a,b,b]	0	3	0	0	0	0
15	16	A=[a+a+b,b]	0	1	0	0	0	0
15	15	A=[a+a+b,b]	0	0	0	0	0	0
15	0	A=[a,a];B=[b,b]	1	1	0	1	2	2
15	2	A=[a];B=[a,b,b]	1	0	0	3	1	3
15	8	A=[a,b];B=[a,b]	1	1	0	1	2	2
15	19	A=[b];B=[a,a,b]	1	0	0	3	1	3
15	28	A=[b];B=[a+a,b]	1	0	0	1	1	2
15	26	A=[b,b];B=[a+a]	1	1	0	0	2	1
15	10	A=[a+a,b,b]	0	3	0	0	0	0
15	13	A=[a+a,b+b]	0	1	0	0	0	0
15	15	A=[a+a,b+b]	0	0	0	0	0	0
15	0	A=[a,a];B=[b,b]	1	1	0	1	2	2
15	2	A=[a];B=[a,b,b]	1	0	0	3	1	3
15	8	A=[a,b];B=[a,b]	1	1	0	1	2	2
15	19	A=[b];B=[a,a,b]	1	0	0	3	1	3
15	45	A=[b];B=[a,a+b]	1	0	0	1	1	2
15	34	A=[b];B=[a+a+b]	1	0	0	0	1	1
15	16	A=[a+a+b,b]	0	1	0	0	0	0
15	15	A=[a+a+b,b]	0	0	0	0	0	0
15	0	A=[a,a];B=[b,b]	1	1	0	1	2	2
15	2	A=[a];B=[a,b,b]	1	0	0	3	1	3
15	8	A=[a,b];B=[a,b]	1	1	0	1	2	2
15	19	A=[b];B=[a,a,b]	1	0	0	3	1	3
15	45	A=[b];B=[a,a+b]	1	0	0	1	1	2
15	20	A=[a,b];B=[a+b]	1	1	0	0	2	1
15	50	A=[a+b];B=[a+b]	1	0	0	0	1	1
15	17	A=[a+b,a+b]	0	1	0	0	0	0
15	15	A=[a+b,a+b]	0	0	0	0	0	0
15	0	A=[a,a];B=[b,b]	1	1	0	1	2	2
15	2	A=[a];B=[a,b,b]	1	0	0	3	1	3
15	8	A=[a,b];B=[a,b]	1	1	0	1	2	2
15	19	A=[b];B=[a,a,b]	1	0	0	3	1	3
15	45	A=[b];B=[a,a+b]	1	0	0	1	1	2
15	20	A=[a,b];B=[a+b]	1	1	0	0	2	1
15	51	A=[a];B=[a+b,b]	1	0	0	1	1	2
15	44	A=[a];B=[a+b+b]	1	0	0	0	1	1
15	14	A=[a,a+b+b]	0	1	0	0	0	0
15	15	A=[a,a+b+b]	0	0	0	0	0	0
15	0	A=[a,a];B=[b,b]	1	1	0	1	2	2
15	2	A=[a];B=[a,b,b]	1	0	0	3	1	3
15	8	A=[a,b];B=[a,b]	1	1	0	1	2	2
15	19	A=[b];B=[a,a,b]	1	0	0	3	1	3
15	45	A=[b];B=[a,a+b]	1	0	0	1	1	2
15	20	A=[a,b];B=[a+b]	1	1	0	0	2	1
15	51	A=[a];B=[a+b,b]	1	0	0	1	1	2
15	7	A=[a,a+b];B=[b]	1	1	0	0	2	1
15	53	A=[a+a+b];B=[b]	1	0	0	0	1	1
15	16	A=[a+a+b,b]	0	1	0	0	0	0
15	15	A=[a+a+b,b]	0	0	0	0	0	0
15	0	A=[a,a];B=[b,b]	1	1	0	1	2	2
15	2	A=[a];B=[a,b,b]	1	0	0	3	1	3
15	8	A=[a,b];B=[a,b]	1	1	0	1	2	2
15	19	A=[b];B=[a,a,b]	1	0	0	3	1	3
15	45	A=[b];B=[a,a+b]	1	0	0	1	1	2
15	20	A=[a,b];B=[a+b]	1	1	0	0	2	1
15	51	A=[a];B=[a+b,b]	1	0	0	1	1	2
15	7	A=[a,a+b];B=[b]	1	1	0	0	2	1
15	18	A=[a+b];B=[a,b]	1	0	0	1	1	2
15	50	A=[a+b];B=[a+b]	1	0	0	0	1	1
15	17	A=[a+b,a+b]	0	1	0	0	0	0
15	15	A=[a+b,a+b]	0	0	0	0	0	0
15	0	A=[a,a];B=[b,b]	1	1	0	1	2	2
15	2	A=[a];B=[a,b,b]	1	0	0	3	1	3
15	8	A=[a,b];B=[a,b]	1	1	0	1	2	2
15	19	A=[b];B=[a,a,b]	1	0	0	3	1	3
15	45	A=[b];B=[a,a+b]	1	0	0	1	1	2
15	20	A=[a,b];B=[a+b]	1	1	0	0	2	1
15	51	A=[a];B=[a+b,b]	1	0	0	1	1	2
15	7	A=[a,a+b];B=[b]	1	1	0	0	2	1
15	18	A=[a+b];B=[a,b]	1	0	0	1	1	2
15	22	A=[a+b,b];B=[a]	1	1	0	0	2	1
15	42	A=[a+b+b];B=[a]	1	0	0	0	1	1
15	14	A=[a,a+b+b]	0	1	0	0	0	0
15	15	A=[a,a+b+b]	0	0	0	0	0	0
15	0	A=[a,a];B=[b,b]	1	1	0	1	2	2
15	2	A=[a];B=[a,b,b]	1	0	0	3	1	3
15	8	A=[a,b];B=[a,b]	1	1	0	1	2	2
15	19	A=[b];B=[a,a,b]	1	0	0	3	1	3
15	45	A=[b];B=[a,a+b]	1	0	0	1	1	2
15	20	A=[a,b];B=[a+b]	1	1	0	0	2	1
15	51	A=[a];B=[a+b,b]	1	0	0	1	1	2
15	7	A=[a,a+b];B=[b]	1	1	0	0	2	1
15	18	A=[a+b];B=[a,b]	1	0	0	1	1	2
15	22	A=[a+b,b];B=[a]	1	1	0	0	2	1
15	11	A=[a,a+b,b]	0	3	0	0	0	0
15	16	A=[a+a+b,b]	0	1	0	0	0	0
15	15	A=[a+a+b,b]	0	0	0	0	0	0
15	0	A=[a,a];B=[b,b]	1	1	0	1	2	2
15	2	A=[a];B=[a,b,b]	1	0	0	3	1	3
15	8	A=[a,b];B=[a,b]	1	1	0	1	2	2
15	19	A=[b];B=[a,a,b]	1	0	0	3	1	3
15	45	A=[b];B=[a,a+b]	1	0	0	1	1	2
15	20	A=[a,b];B=[a+b]	1	1	0	0	2	1
15	51	A=[a];B=[a+b,b]	1	0	0	1	1	2
15	7	A=[a,a+b];B=[b]	1	1	0	0	2	1
15	18	A=[a+b];B=[a,b]	1	0	0	1	1	2
15	22	A=[a+b,b];B=[a]	1	1	0	0	2	1
15	11	A=[a,a+b,b]	0	3	0	0	0	0
15	17	A=[a+b,a+b]	0	1	0	0	0	0
15	15	A=[a+b,a+b]	0	0	0	0	0	0
15	0	A=[a,a];B=[b,b]	1	1	0	1	2	2
15	2	A=[a];B=[a,b,b]	1	0	0	3	1	3
15	8	A=[a,b];B=[a,b]	1	1	0	1	2	2
15	19	A=[b];B=[a,a,b]	1	0	0	3	1	3
15	45	A=[b];B=[a,a+b]	1	0	0	1	1	2
15	20	A=[a,b];B=[a+b]	1	1	0	0	2	1
15	51	A=[a];B=[a+b,b]	1	0	0	1	1	2
15	7	A=[a,a+b];B=[b]	1	1	0	0	2	1
15	18	A=[a+b];B=[a,b]	1	0	0	1	1	2
15	22	A=[a+b,b];B=[a]	1	1	0	0	2	1
15	11	A=[a,a+b,b]	0	3	0	0	0	0
15	14	A=[a,a+b+b]	0	1	0	0	0	0
15	15	A=[a,a+b+b]	0	0	0	0	0	0
15	0	A=[a,a];B=[b,b]	1	1	0	1	2	2
15	2	A=[a];B=[a,b,b]	1	0	0	3	1	3
15	8	A=[a,b];B=[a,b]	1	1	0	1	2	2
15	19	A=[b];B=[a,a,b]	1	0	0	3	1	3
15	45	A=[b];B=[a,a+b]	1	0	0	1	1	2
15	20	A=[a,b];B=[a+b]	1	1	0	0	2	1
15	51	A=[a];B=[a+b,b]	1	0	0	1	1	2
15	7	A=[a,a+b];B=[b]	1	1	0	0	2	1
15	11	A=[a,a+b,b]	0	3	0	0	0	0
15	16	A=[a+a+b,b]	0	1	0	0	0	0
15	15	A=[a+a+b,b]	0	0	0	0	0	0
15	0	A=[a,a];B=[b,b]	1	1	0	1	2	2
15	2	A=[a];B=[a,b,b]	1	0	0	3	1	3
15	8	A=[a,b];B=[a,b]	1	1	0	1	2	2
15	19	A=[b];B=[a,a,b]	1	0	0	3	1	3
15	45	A=[b];B=[a,a+b]	1	0	0	1	1	2
15	20	A=[a,b];B=[a+b]	1	1	0	0	2	1
15	51	A=[a];B=[a+b,b]	1	0	0	1	1	2
15	7	A=[a,a+b];B=[b]	1	1	0	0	2	1
15	11	A=[a,a+b,b]	0	3	0	0	0	0
15	17	A=[a+b,a+b]	0	1	0	0	0	0
15	15	A=[a+b,a+b]	0	0	0	0	0	0
15	0	A=[a,a];B=[b,b]	1	1	0	1	2	2
15	2	A=[a];B=[a,b,b]	1	0	0	3	1	3
15	8	A=[a,b];B=[a,b]	1	1	0	1	2	2
15	19	A=[b];B=[a,a,b]	1	0	0	3	1	3
15	45	A=[b];B=[a,a+b]	1	0	0	1	1	2
15	20	A=[a,b];B=[a+b]	1	1	0	0	2	1
15	51	A=[a];B=[a+b,b]	1	0	0	1	1	2
15	7	A=[a,a+b];B=[b]	1	1	0	0	2	1
15	11	A=[a,a+b,b]	0	3	0	0	0	0
15	14	A=[a,a+b+b]	0	1	0	0	0	0
15	15	A=[a,a+b+b]	0	0	0	0	0	0
15	0	A=[a,a];B=[b,b]	1	1	0	1	2	2
15	2	A=[a];B=[a,b,b]	1	0	0	3	1	3
15	8	A=[a,b];B=[a,b]	1	1	0	1	2	2
15	19	A=[b];B=[a,a,b]	1	0	0	3	1	3
15	45	A=[b];B=[a,a+b]	1	0	0	1	1	2
15	20	A=[a,b];B=[a+b]	1	1	0	0	2	1
15	11	A=[a,a+b,b]	0	3	0	0	0	0
15	16	A=[a+a+b,b]	0	1	0	0	0	0
15	15	A=[a+a+b,b]	0	0	0	0	0	0
15	0	A=[a,a];B=[b,b]	1	1	0	1	2	2
15	2	A=[a];B=[a,b,b]	1	0	0	3	1	3
15	8	A=[a,b];B=[a,b]	1	1	0	1	2	2
15	19	A=[b];B=[a,a,b]	1	0	0	3	1	3
15	45	A=[b];B=[a,a+b]	1	0	0	1	1	2
15	20	A=[a,b];B=[a+b]	1	1	0	0	2	1
15	11	A=[a,a+b,b]	0	3	0	0	0	0
15	17	A=[a+b,a+b]	0	1	0	0	0	0
15	15	A=[a+b,a+b]	0	0	0	0	0	0
15	0	A=[a,a];B=[b,b]	1	1	0	1	2	2
15	2	A=[a];B=[a,b,b]	1	0	0	3	1	3
15	8	A=[a,b];B=[a,b]	1	1	0	1	2	2
15	19	A=[b];B=[a,a,b]	1	0	0	3	1	3
15	45	A=[b];B=[a,a+b]	1	0	0	1	1	2
15	20	A=[a,b];B=[a+b]	1	1	0	0	2	1
15	11	A=[a,a+b,b]	0	3	0	0	0	0
15	14	A=[a,a+b+b]	0	1	0	0	0	0
15	15	A=[a,a+b+b]	0	0	0	0	0	0
15	0	A=[a,a];B=[b,b]	1	1	0	1	2	2
15	2	A=[a];B=[a,b,b]	1	0	0	3	1	3
15	8	A=[a,b];B=[a,b]	1	1	0	1	2	2
15	19	A=[b];B=[a,a,b]	1	0	0	3	1	3
15	45	A=[b];B=[a,a+b]	1	0	0	1	1	2
15	22	A=[a+b,b];B=[a]	1	1	0	0	2	1
15	42	A=[a+b+b];B=[a]	1	0	0	0	1	1
15	14	A=[a,a+b+b]	0	1	0	0	0	0
15	15	A=[a,a+b+b]	0	0	0	0	0	0
15	0	A=[a,a];B=[b,b]	1	1	0	1	2	2
15	2	A=[a];B=[a,b,b]	1	0	0	3	1	3
15	8	A=[a,b];B=[a,b]	1	1	0	1	2	2
15	19	A=[b];B=[a,a,b]	1	0	0	3	1	3
15	45	A=[b];B=[a,a+b]	1	0	0	1	1	2
15	22	A=[a+b,b];B=[a]	1	1	0	0	2	1
15	18	A=[a+b];B=[a,b]	1	0	0	1	1	2
15	50	A=[a+b];B=[a+b]	1	0	0	0	1	1
15	17	A=[a+b,a+b]	0	1	0	0	0	0
15	15	A=[a+b,a+b]	0	0	0	0	0	0
15	0	A=[a,a];B=[b,b]	1	1	0	1	2	2
15	2	A=[a];B=[a,b,b]	1	0	0	3	1	3
15	8	A=[a,b];B=[a,b]	1	1	0	1	2	2
15	19	A=[b];B=[a,a,b]	1	0	0	3	1	3
15	45	A=[b];B=[a,a+b]	1	0	0	1	1	2
15	22	A=[a+b,b];B=[a]	1	1	0	0	2	1
15	18	A=[a+b];B=[a,b]	1	0	0	1	1	2
15	7	A=[a,a+b];B=[b]	1	1	0	0	2	1
15	53	A=[a+a+b];B=[b]	1	0	0	0	1	1
15	16	A=[a+a+b,b]	0	1	0	0	0	0
15	15	A=[a+a+b,b]	0	0	0	0	0	0
15	0	A=[a,a];B=[b,b]	1	1	0	1	2	2
15	2	A=[a];B=[a,b,b]	1	0	0	3	1	3
15	8	A=[a,b];B=[a,b]	1	1	0	1	2	2
15	19	A=[b];B=[a,a,b]	1	0	0	3	1	3
15	45	A=[b];B=[a,a+b]	1	0	0	1	1	2
15	22	A=[a+b,b];B=[a]	1	1	0	0	2	1
